unix_ts,counter,avg_rate,inst_rate
1393263000,563751.5,0.0,0.0
1393263060,563751.5,0.0,0.0
1393263120,563751.5,0.0,0.0
1393263180,563751.5,0.0,0.0
1393263240,563751.5,0.0,0.0
1393263300,563751.5,0.0,0.0
1393263360,563751.5,0.0,0.0
1393263420,563751.5,0.0,0.0
1393263480,563751.5,0.0,0.0
1393263540,563751.5,0.0,0.0
1393263600,563755.0,3.5,8.571
1393263660,563770.5,15.5,20.0
1393263720,563780.0,9.5,12.0
1393263780,563785.0,5.0,12.0
1393263840,563785.0,0.0,0.0
1393263900,563785.0,0.0,0.0
1393263960,563785.0,0.0,0.0
1393264020,563785.0,0.0,0.0
1393264080,563785.0,0.0,0.0
1393264140,563785.0,0.0,0.0
1393264200,563788.5,3.5,8.571
1393264260,563797.5,9.0,8.571
1393264320,563804.0,6.5,10.0
1393264380,563811.5,7.5,10.0
1393264440,563819.0,7.5,12.0
1393264500,563820.0,1.0,0.0
1393264560,563820.0,0.0,0.0
1393264620,563820.5,0.5,0.0
1393264680,563823.0,2.5,12.0
1393264740,563829.0,6.0,5.455
1393264800,563831.5,2.5,10.0
1393264860,563848.0,16.5,20.0
1393264920,563858.0,10.0,12.0
1393264980,563861.5,3.5,12.0
1393265040,563865.5,4.0,12.0
1393265100,563865.5,0.0,0.0
1393265160,563865.5,0.0,0.0
1393265220,563865.5,0.0,0.0
1393265280,563865.5,0.0,0.0
1393265340,563865.5,0.0,0.0
1393265400,563865.5,0.0,0.0
1393265460,563871.0,5.5,12.0
1393265520,563877.5,6.5,1.765
1393265580,563886.0,8.5,6.667
1393265640,563894.0,8.0,8.571
1393265700,563901.5,7.5,8.571
1393265760,563901.5,0.0,0.0
1393265820,563908.0,6.5,10.0
1393265880,563910.0,2.0,8.571
1393265940,563910.0,0.0,0.0
1393266000,563910.0,0.0,0.0
1393266060,563910.0,0.0,0.0
1393266120,563910.0,0.0,0.0
1393266180,563910.0,0.0,0.0
1393266240,563910.0,0.0,0.0
1393266300,563910.0,0.0,0.0
1393266360,563910.0,0.0,0.0
1393266420,563910.0,0.0,0.0
1393266480,563910.0,0.0,0.0
1393266540,563910.0,0.0,0.0
1393266600,563910.0,0.0,0.0
1393266660,563910.0,0.0,0.0
1393266720,563910.0,0.0,0.0
1393266780,563910.0,0.0,0.0
1393266840,563910.0,0.0,0.0
1393266900,563910.0,0.0,0.0
1393266960,563910.0,0.0,0.0
1393267020,563910.0,0.0,0.0
1393267080,563910.0,0.0,0.0
1393267140,563910.0,0.0,0.0
1393267200,563910.0,0.0,0.0
1393267260,563910.0,0.0,0.0
1393267320,563910.0,0.0,0.0
1393267380,563910.0,0.0,0.0
1393267440,563910.0,0.0,0.0
1393267500,563910.0,0.0,0.0
1393267560,563910.0,0.0,0.0
1393267620,563910.0,0.0,0.0
1393267680,563910.0,0.0,0.0
1393267740,563910.0,0.0,0.0
1393267800,563910.0,0.0,0.0
1393267860,563910.0,0.0,0.0
1393267920,563910.0,0.0,0.0
1393267980,563910.0,0.0,0.0
1393268040,563910.0,0.0,0.0
1393268100,563910.0,0.0,0.0
1393268160,563910.0,0.0,0.0
1393268220,563911.0,1.0,0.0
1393268280,563911.0,0.0,0.0
1393268340,563911.0,0.0,0.0
1393268400,563911.0,0.0,0.0
1393268460,563911.0,0.0,0.0
1393268520,563911.0,0.0,0.0
1393268580,563911.0,0.0,0.0
1393268640,563911.0,0.0,0.0
1393268700,563911.0,0.0,0.0
1393268760,563911.0,0.0,0.0
1393268820,563911.0,0.0,0.0
1393268880,563912.0,1.0,0.0
1393268940,563912.0,0.0,0.0
1393269000,563912.0,0.0,0.0
1393269060,563912.0,0.0,0.0
1393269120,563912.0,0.0,0.0
1393269180,563912.0,0.0,0.0
1393269240,563912.0,0.0,0.0
1393269300,563912.0,0.0,0.0
1393269360,563912.0,0.0,0.0
1393269420,563912.0,0.0,0.0
1393269480,563912.0,0.0,0.0
1393269540,563912.0,0.0,0.0
1393269600,563912.0,0.0,0.0
1393269660,563912.0,0.0,0.0
1393269720,563912.0,0.0,0.0
1393269780,563912.0,0.0,0.0
1393269840,563912.0,0.0,0.0
1393269900,563912.0,0.0,0.0
1393269960,563912.0,0.0,0.0
1393270020,563912.0,0.0,0.0
1393270080,563912.0,0.0,0.0
1393270140,563912.0,0.0,0.0
1393270200,563912.0,0.0,0.0
1393270260,563912.0,0.0,0.0
1393270320,563912.0,0.0,0.0
1393270380,563912.0,0.0,0.0
1393270440,563912.0,0.0,0.0
1393270500,563912.0,0.0,0.0
1393270560,563912.0,0.0,0.0
1393270620,563912.0,0.0,0.0
1393270680,563912.0,0.0,0.0
1393270740,563912.0,0.0,0.0
1393270800,563912.0,0.0,0.0
1393270860,563912.0,0.0,0.0
1393270920,563912.0,0.0,0.0
1393270980,563912.0,0.0,0.0
1393271040,563912.0,0.0,0.0
1393271100,563912.0,0.0,0.0
1393271160,563912.0,0.0,0.0
1393271220,563912.0,0.0,0.0
1393271280,563912.0,0.0,0.0
1393271340,563912.0,0.0,0.0
1393271400,563912.0,0.0,0.0
1393271460,563912.0,0.0,0.0
1393271520,563912.0,0.0,0.0
1393271580,563912.0,0.0,0.0
1393271640,563912.0,0.0,0.0
1393271700,563912.0,0.0,0.0
1393271760,563912.0,0.0,0.0
1393271820,563912.0,0.0,0.0
1393271880,563912.0,0.0,0.0
1393271940,563912.0,0.0,0.0
1393272000,563912.5,0.5,0.0
1393272060,563912.5,0.0,0.0
1393272120,563913.0,0.5,0.0
1393272180,563913.5,0.5,0.0
1393272240,563914.0,0.5,0.0
1393272300,563917.5,3.5,6.0
1393272360,563917.5,0.0,0.0
1393272420,563917.5,0.0,0.0
1393272480,563917.5,0.0,0.0
1393272540,563917.5,0.0,0.0
1393272600,563917.5,0.0,0.0
1393272660,563924.5,7.0,6.0
1393272720,563925.5,1.0,0.0
1393272780,563925.5,0.0,0.0
1393272840,563925.5,0.0,0.0
1393272900,563925.5,0.0,0.0
1393272960,563925.5,0.0,0.0
1393273020,563925.5,0.0,0.0
1393273080,563925.5,0.0,0.0
