unix_ts,counter,avg_rate,inst_rate
1369263240,343931.5,0.0,0.0
1369263300,343931.5,0.0,0.0
1369263360,343931.5,0.0,0.0
1369263420,343931.5,0.0,0.0
1369263480,343931.5,0.0,0.0
1369263540,343931.5,0.0,0.0
1369263600,343931.5,0.0,0.0
1369263660,343931.5,0.0,0.0
1369263720,343931.5,0.0,0.0
1369263780,343931.5,0.0,0.0
1369263840,343931.5,0.0,0.0
1369263900,343931.5,0.0,0.0
1369263960,343931.5,0.0,0.0
1369264020,343931.5,0.0,0.0
1369264080,343931.5,0.0,0.0
1369264140,343931.5,0.0,0.0
1369264200,343931.5,0.0,0.0
1369264260,343931.5,0.0,0.0
1369264320,343931.5,0.0,0.0
1369264380,343931.5,0.0,0.0
1369264440,343931.5,0.0,0.0
1369264500,343931.5,0.0,0.0
1369264560,343931.5,0.0,0.0
1369264620,343931.5,0.0,0.0
1369264680,343931.5,0.0,0.0
1369264740,343931.5,0.0,0.0
1369264800,343931.5,0.0,0.0
1369264860,343931.5,0.0,0.0
1369264920,343931.5,0.0,0.0
1369264980,343931.5,0.0,0.0
1369265040,343931.5,0.0,0.0
1369265100,343931.5,0.0,0.0
1369265160,343931.5,0.0,0.0
1369265220,343931.5,0.0,0.0
1369265280,343931.5,0.0,0.0
1369265340,343931.5,0.0,0.0
1369265400,343931.5,0.0,0.0
1369265460,343931.5,0.0,0.0
1369265520,343931.5,0.0,0.0
1369265580,343931.5,0.0,0.0
1369265640,343931.5,0.0,0.0
1369265700,343931.5,0.0,0.0
1369265760,343931.5,0.0,0.0
1369265820,343931.5,0.0,0.0
1369265880,343931.5,0.0,0.0
1369265940,343931.5,0.0,0.0
1369266000,343931.5,0.0,0.0
1369266060,343931.5,0.0,0.0
1369266120,343931.5,0.0,0.0
1369266180,343931.5,0.0,0.0
1369266240,343931.5,0.0,0.0
1369266300,343931.5,0.0,0.0
1369266360,343932.5,1.0,0.0
1369266420,343935.0,2.5,5.455
1369266480,343935.0,0.0,0.0
1369266540,343935.0,0.0,0.0
1369266600,343935.0,0.0,0.0
1369266660,343935.0,0.0,0.0
1369266720,343935.5,0.5,0.0
1369266780,343936.0,0.5,0.0
1369266840,343936.0,0.0,0.0
1369266900,343936.0,0.0,0.0
1369266960,343936.0,0.0,0.0
1369267020,343936.0,0.0,0.0
1369267080,343936.0,0.0,0.0
1369267140,343936.0,0.0,0.0
1369267200,343937.0,1.0,0.0
1369267260,343938.0,1.0,0.0
1369267320,343938.0,0.0,0.0
1369267380,343938.0,0.0,0.0
1369267440,343939.5,1.5,6.0
