unix_ts,counter,avg_rate,inst_rate
1351263420,170205.0,0.0,0.0
1351263480,170205.0,0.0,0.0
1351263540,170206.0,1.0,0.0
1351263600,170208.5,2.5,6.0
1351263660,170208.5,0.0,0.0
1351263720,170208.5,0.0,0.0
1351263780,170208.5,0.0,0.0
1351263840,170208.5,0.0,0.0
1351263900,170208.5,0.0,0.0
1351263960,170208.5,0.0,0.0
1351264020,170208.5,0.0,0.0
1351264080,170209.0,0.5,0.0
1351264140,170210.0,1.0,0.0
1351264200,170210.0,0.0,0.0
1351264260,170210.0,0.0,0.0
1351264320,170210.0,0.0,0.0
1351264380,170210.0,0.0,0.0
1351264440,170210.0,0.0,0.0
1351264500,170210.0,0.0,0.0
1351264560,170210.0,0.0,0.0
1351264620,170210.5,0.5,0.0
1351264680,170210.5,0.0,0.0
1351264740,170210.5,0.0,0.0
1351264800,170210.5,0.0,0.0
1351264860,170210.5,0.0,0.0
1351264920,170210.5,0.0,0.0
1351264980,170210.5,0.0,0.0
1351265040,170210.5,0.0,0.0
1351265100,170210.5,0.0,0.0
1351265160,170210.5,0.0,0.0
1351265220,170210.5,0.0,0.0
1351265280,170210.5,0.0,0.0
1351265340,170210.5,0.0,0.0
1351265400,170210.5,0.0,0.0
1351265460,170210.5,0.0,0.0
1351265520,170210.5,0.0,0.0
1351265580,170210.5,0.0,0.0
1351265640,170213.5,3.0,12.0
1351265700,170218.0,4.5,8.571
1351265760,170218.5,0.5,0.0
1351265820,170218.5,0.0,0.0
1351265880,170218.5,0.0,0.0
1351265940,170218.5,0.0,0.0
1351266000,170218.5,0.0,0.0
1351266060,170218.5,0.0,0.0
1351266120,170218.5,0.0,0.0
1351266180,170218.5,0.0,0.0
1351266240,170218.5,0.0,0.0
1351266300,170218.5,0.0,0.0
1351266360,170218.5,0.0,0.0
1351266420,170220.0,1.5,5.0
1351266480,170220.5,0.5,0.0
1351266540,170220.5,0.0,0.0
1351266600,170220.5,0.0,0.0
1351266660,170220.5,0.0,0.0
1351266720,170220.5,0.0,0.0
1351266780,170220.5,0.0,0.0
1351266840,170220.5,0.0,0.0
1351266900,170220.5,0.0,0.0
1351266960,170220.5,0.0,0.0
1351267020,170220.5,0.0,0.0
1351267080,170220.5,0.0,0.0
1351267140,170220.5,0.0,0.0
1351267200,170220.5,0.0,0.0
1351267260,170220.5,0.0,0.0
1351267320,170220.5,0.0,0.0
1351267380,170220.5,0.0,0.0
1351267440,170220.5,0.0,0.0
1351267500,170220.5,0.0,0.0
1351267560,170220.5,0.0,0.0
1351267620,170220.5,0.0,0.0
1351267680,170220.5,0.0,0.0
1351267740,170220.5,0.0,0.0
1351267800,170220.5,0.0,0.0
1351267860,170220.5,0.0,0.0
1351267920,170220.5,0.0,0.0
1351267980,170220.5,0.0,0.0
1351268040,170220.5,0.0,0.0
1351268100,170220.5,0.0,0.0
1351268160,170220.5,0.0,0.0
1351268220,170220.5,0.0,0.0
1351268280,170220.5,0.0,0.0
1351268340,170220.5,0.0,0.0
1351268400,170220.5,0.0,0.0
1351268460,170220.5,0.0,0.0
1351268520,170220.5,0.0,0.0
1351268580,170220.5,0.0,0.0
1351268640,170220.5,0.0,0.0
1351268700,170220.5,0.0,0.0
1351268760,170220.5,0.0,0.0
1351268820,170220.5,0.0,0.0
1351268880,170220.5,0.0,0.0
1351268940,170220.5,0.0,0.0
1351269000,170220.5,0.0,0.0
1351269060,170220.5,0.0,0.0
1351269120,170220.5,0.0,0.0
1351269180,170220.5,0.0,0.0
1351269240,170220.5,0.0,0.0
1351269300,170220.5,0.0,0.0
1351269360,170220.5,0.0,0.0
1351269420,170220.5,0.0,0.0
1351269480,170220.5,0.0,0.0
1351269540,170220.5,0.0,0.0
1351269600,170220.5,0.0,0.0
1351269660,170220.5,0.0,0.0
1351269720,170220.5,0.0,0.0
1351269780,170220.5,0.0,0.0
1351269840,170220.5,0.0,0.0
1351269900,170220.5,0.0,0.0
1351269960,170220.5,0.0,0.0
1351270020,170220.5,0.0,0.0
1351270080,170220.5,0.0,0.0
1351270140,170220.5,0.0,0.0
1351270200,170220.5,0.0,0.0
1351270260,170220.5,0.0,0.0
1351270320,170220.5,0.0,0.0
1351270380,170220.5,0.0,0.0
1351270440,170226.0,5.5,8.571
1351270500,170226.5,0.5,0.0
1351270560,170226.5,0.0,0.0
1351270620,170226.5,0.0,0.0
1351270680,170226.5,0.0,0.0
1351270740,170226.5,0.0,0.0
1351270800,170226.5,0.0,0.0
1351270860,170226.5,0.0,0.0
1351270920,170226.5,0.0,0.0
1351270980,170226.5,0.0,0.0
1351271040,170226.5,0.0,0.0
1351271100,170226.5,0.0,0.0
1351271160,170226.5,0.0,0.0
1351271220,170226.5,0.0,0.0
1351271280,170226.5,0.0,0.0
1351271340,170226.5,0.0,0.0
1351271400,170226.5,0.0,0.0
1351271460,170226.5,0.0,0.0
1351271520,170226.5,0.0,0.0
1351271580,170226.5,0.0,0.0
1351271640,170226.5,0.0,0.0
1351271700,170226.5,0.0,0.0
1351271760,170226.5,0.0,0.0
1351271820,170226.5,0.0,0.0
1351271880,170226.5,0.0,0.0
1351271940,170226.5,0.0,0.0
1351272000,170226.5,0.0,0.0
1351272060,170226.5,0.0,0.0
1351272120,170226.5,0.0,0.0
1351272180,170226.5,0.0,0.0
1351272240,170226.5,0.0,0.0
1351272300,170228.5,2.0,6.0
1351272360,170233.5,5.0,8.571
1351272420,170233.5,0.0,0.0
1351272480,170233.5,0.0,0.0
1351272540,170233.5,0.0,0.0
1351272600,170233.5,0.0,0.0
1351272660,170234.5,1.0,0.0
1351272720,170238.0,3.5,12.0
1351272780,170238.0,0.0,0.0
1351272840,170238.0,0.0,0.0
1351272900,170238.0,0.0,0.0
1351272960,170238.0,0.0,0.0
1351273020,170238.0,0.0,0.0
1351273080,170238.0,0.0,0.0
1351273140,170238.0,0.0,0.0
1351273200,170238.0,0.0,0.0
1351273260,170238.0,0.0,0.0
1351273320,170238.0,0.0,0.0
1351273380,170238.0,0.0,0.0
1351273440,170238.0,0.0,0.0
1351273500,170238.0,0.0,0.0
1351273560,170238.0,0.0,0.0
1351273620,170238.0,0.0,0.0
1351273680,170238.0,0.0,0.0
1351273740,170238.0,0.0,0.0
1351273800,170238.0,0.0,0.0
1351273860,170239.5,1.5,1.463
1351273920,170239.5,0.0,0.0
1351273980,170239.5,0.0,0.0
1351274040,170239.5,0.0,0.0
1351274100,170239.5,0.0,0.0
1351274160,170239.5,0.0,0.0
1351274220,170239.5,0.0,0.0
1351274280,170239.5,0.0,0.0
1351274340,170239.5,0.0,0.0
1351274400,170239.5,0.0,0.0
1351274460,170239.5,0.0,0.0
1351274520,170239.5,0.0,0.0
1351274580,170239.5,0.0,0.0
1351274640,170239.5,0.0,0.0
1351274700,170239.5,0.0,0.0
1351274760,170239.5,0.0,0.0
1351274820,170239.5,0.0,0.0
1351274880,170239.5,0.0,0.0
1351274940,170239.5,0.0,0.0
1351275000,170239.5,0.0,0.0
1351275060,170239.5,0.0,0.0
1351275120,170239.5,0.0,0.0
1351275180,170239.5,0.0,0.0
1351275240,170239.5,0.0,0.0
1351275300,170239.5,0.0,0.0
1351275360,170239.5,0.0,0.0
1351275420,170239.5,0.0,0.0
1351275480,170239.5,0.0,0.0
1351275540,170239.5,0.0,0.0
1351275600,170239.5,0.0,0.0
1351275660,170239.5,0.0,0.0
1351275720,170239.5,0.0,0.0
1351275780,170239.5,0.0,0.0
1351275840,170239.5,0.0,0.0
1351275900,170239.5,0.0,0.0
1351275960,170239.5,0.0,0.0
1351276020,170239.5,0.0,0.0
1351276080,170239.5,0.0,0.0
1351276140,170239.5,0.0,0.0
1351276200,170239.5,0.0,0.0
1351276260,170239.5,0.0,0.0
1351276320,170239.5,0.0,0.0
1351276380,170239.5,0.0,0.0
1351276440,170239.5,0.0,0.0
1351276500,170239.5,0.0,0.0
1351276560,170239.5,0.0,0.0
1351276620,170239.5,0.0,0.0
1351276680,170239.5,0.0,0.0
1351276740,170239.5,0.0,0.0
1351276800,170239.5,0.0,0.0
1351276860,170239.5,0.0,0.0
1351276920,170239.5,0.0,0.0
1351276980,170239.5,0.0,0.0
1351277040,170239.5,0.0,0.0
1351277100,170239.5,0.0,0.0
1351277160,170239.5,0.0,0.0
1351277220,170239.5,0.0,0.0
1351277280,170239.5,0.0,0.0
1351277340,170239.5,0.0,0.0
1351277400,170239.5,0.0,0.0
1351277460,170239.5,0.0,0.0
1351277520,170239.5,0.0,0.0
1351277580,170239.5,0.0,0.0
1351277640,170239.5,0.0,0.0
1351277700,170239.5,0.0,0.0
1351277760,170239.5,0.0,0.0
1351277820,170239.5,0.0,0.0
1351277880,170239.5,0.0,0.0
1351277940,170239.5,0.0,0.0
1351278000,170239.5,0.0,0.0
1351278060,170239.5,0.0,0.0
1351278120,170239.5,0.0,0.0
1351278180,170239.5,0.0,0.0
1351278240,170239.5,0.0,0.0
1351278300,170239.5,0.0,0.0
1351278360,170239.5,0.0,0.0
1351278420,170239.5,0.0,0.0
1351278480,170239.5,0.0,0.0
1351278540,170239.5,0.0,0.0
1351278600,170239.5,0.0,0.0
1351278660,170239.5,0.0,0.0
1351278720,170239.5,0.0,0.0
1351278780,170239.5,0.0,0.0
1351278840,170239.5,0.0,0.0
1351278900,170239.5,0.0,0.0
1351278960,170239.5,0.0,0.0
1351279020,170239.5,0.0,0.0
1351279080,170239.5,0.0,0.0
1351279140,170239.5,0.0,0.0
1351279200,170239.5,0.0,0.0
1351279260,170239.5,0.0,0.0
1351279320,170239.5,0.0,0.0
1351279380,170239.5,0.0,0.0
1351279440,170239.5,0.0,0.0
1351279500,170239.5,0.0,0.0
1351279560,170239.5,0.0,0.0
1351279620,170239.5,0.0,0.0
1351279680,170239.5,0.0,0.0
1351279740,170239.5,0.0,0.0
1351279800,170239.5,0.0,0.0
1351279860,170239.5,0.0,0.0
1351279920,170239.5,0.0,0.0
1351279980,170239.5,0.0,0.0
1351280040,170239.5,0.0,0.0
1351280100,170239.5,0.0,0.0
1351280160,170239.5,0.0,0.0
1351280220,170239.5,0.0,0.0
1351280280,170239.5,0.0,0.0
1351280340,170239.5,0.0,0.0
1351280400,170239.5,0.0,0.0
1351280460,170239.5,0.0,0.0
1351280520,170239.5,0.0,0.0
1351280580,170239.5,0.0,0.0
1351280640,170239.5,0.0,0.0
1351280700,170239.5,0.0,0.0
1351280760,170239.5,0.0,0.0
1351280820,170239.5,0.0,0.0
1351280880,170239.5,0.0,0.0
1351280940,170239.5,0.0,0.0
1351281000,170239.5,0.0,0.0
1351281060,170239.5,0.0,0.0
1351281120,170239.5,0.0,0.0
1351281180,170239.5,0.0,0.0
1351281240,170239.5,0.0,0.0
1351281300,170239.5,0.0,0.0
1351281360,170239.5,0.0,0.0
1351281420,170239.5,0.0,0.0
1351281480,170239.5,0.0,0.0
1351281540,170239.5,0.0,0.0
1351281600,170239.5,0.0,0.0
1351281660,170239.5,0.0,0.0
1351281720,170239.5,0.0,0.0
1351281780,170239.5,0.0,0.0
1351281840,170239.5,0.0,0.0
1351281900,170239.5,0.0,0.0
1351281960,170239.5,0.0,0.0
1351282020,170239.5,0.0,0.0
1351282080,170239.5,0.0,0.0
1351282140,170239.5,0.0,0.0
1351282200,170239.5,0.0,0.0
1351282260,170239.5,0.0,0.0
1351282320,170239.5,0.0,0.0
1351282380,170239.5,0.0,0.0
1351282440,170239.5,0.0,0.0
1351282500,170239.5,0.0,0.0
1351282560,170239.5,0.0,0.0
1351282620,170239.5,0.0,0.0
1351282680,170239.5,0.0,0.0
1351282740,170239.5,0.0,0.0
1351282800,170239.5,0.0,0.0
1351282860,170239.5,0.0,0.0
1351282920,170239.5,0.0,0.0
1351282980,170239.5,0.0,0.0
1351283040,170239.5,0.0,0.0
1351283100,170239.5,0.0,0.0
1351283160,170239.5,0.0,0.0
1351283220,170239.5,0.0,0.0
1351283280,170239.5,0.0,0.0
1351283340,170239.5,0.0,0.0
1351283400,170239.5,0.0,0.0
1351283460,170239.5,0.0,0.0
1351283520,170239.5,0.0,0.0
1351283580,170239.5,0.0,0.0
1351283640,170239.5,0.0,0.0
1351283700,170239.5,0.0,0.0
1351283760,170239.5,0.0,0.0
1351283820,170243.5,4.0,7.5
1351283880,170245.5,2.0,8.571
1351283940,170245.5,0.0,0.0
1351284000,170245.5,0.0,0.0
1351284060,170245.5,0.0,0.0
1351284120,170245.5,0.0,0.0
1351284180,170245.5,0.0,0.0
1351284240,170245.5,0.0,0.0
1351284300,170245.5,0.0,0.0
1351284360,170245.5,0.0,0.0
1351284420,170245.5,0.0,0.0
1351284480,170245.5,0.0,0.0
1351284540,170245.5,0.0,0.0
1351284600,170245.5,0.0,0.0
1351284660,170245.5,0.0,0.0
1351284720,170245.5,0.0,0.0
1351284780,170245.5,0.0,0.0
1351284840,170245.5,0.0,0.0
1351284900,170245.5,0.0,0.0
1351284960,170245.5,0.0,0.0
1351285020,170246.0,0.5,0.0
1351285080,170246.0,0.0,0.0
1351285140,170246.0,0.0,0.0
1351285200,170246.0,0.0,0.0
1351285260,170252.0,6.0,6.667
1351285320,170259.0,7.0,6.667
1351285380,170266.0,7.0,6.667
1351285440,170273.0,7.0,6.667
1351285500,170275.0,2.0,6.667
1351285560,170277.5,2.5,6.0
1351285620,170279.0,1.5,6.667
1351285680,170279.0,0.0,0.0
1351285740,170279.0,0.0,0.0
1351285800,170279.5,0.5,0.0
1351285860,170279.5,0.0,0.0
1351285920,170281.0,1.5,6.0
1351285980,170281.0,0.0,0.0
1351286040,170281.0,0.0,0.0
1351286100,170281.0,0.0,0.0
1351286160,170281.0,0.0,0.0
1351286220,170281.0,0.0,0.0
1351286280,170281.0,0.0,0.0
1351286340,170281.0,0.0,0.0
1351286400,170281.0,0.0,0.0
1351286460,170281.0,0.0,0.0
1351286520,170281.0,0.0,0.0
1351286580,170281.0,0.0,0.0
1351286640,170281.0,0.0,0.0
1351286700,170281.0,0.0,0.0
1351286760,170281.0,0.0,0.0
1351286820,170281.0,0.0,0.0
1351286880,170281.5,0.5,0.0
1351286940,170281.5,0.0,0.0
1351287000,170281.5,0.0,0.0
1351287060,170281.5,0.0,0.0
1351287120,170282.0,0.5,0.0
1351287180,170282.0,0.0,0.0
1351287240,170282.0,0.0,0.0
1351287300,170282.0,0.0,0.0
1351287360,170282.0,0.0,0.0
1351287420,170282.0,0.0,0.0
1351287480,170282.0,0.0,0.0
1351287540,170282.0,0.0,0.0
1351287600,170282.0,0.0,0.0
1351287660,170282.0,0.0,0.0
1351287720,170282.0,0.0,0.0
1351287780,170282.0,0.0,0.0
1351287840,170282.0,0.0,0.0
1351287900,170282.0,0.0,0.0
1351287960,170282.0,0.0,0.0
1351288020,170282.0,0.0,0.0
1351288080,170282.0,0.0,0.0
1351288140,170282.0,0.0,0.0
1351288200,170282.0,0.0,0.0
1351288260,170282.0,0.0,0.0
1351288320,170282.0,0.0,0.0
1351288380,170282.0,0.0,0.0
1351288440,170282.0,0.0,0.0
1351288500,170282.0,0.0,0.0
1351288560,170282.0,0.0,0.0
1351288620,170282.0,0.0,0.0
1351288680,170282.0,0.0,0.0
1351288740,170282.0,0.0,0.0
1351288800,170282.0,0.0,0.0
1351288860,170282.0,0.0,0.0
1351288920,170282.0,0.0,0.0
1351288980,170282.0,0.0,0.0
1351289040,170282.0,0.0,0.0
1351289100,170282.0,0.0,0.0
1351289160,170282.0,0.0,0.0
1351289220,170282.0,0.0,0.0
1351289280,170282.0,0.0,0.0
1351289340,170282.0,0.0,0.0
1351289400,170282.0,0.0,0.0
1351289460,170282.0,0.0,0.0
1351289520,170282.0,0.0,0.0
1351289580,170282.0,0.0,0.0
1351289640,170282.0,0.0,0.0
1351289700,170282.0,0.0,0.0
1351289760,170282.0,0.0,0.0
1351289820,170282.0,0.0,0.0
1351289880,170282.0,0.0,0.0
1351289940,170282.0,0.0,0.0
1351290000,170282.0,0.0,0.0
1351290060,170282.0,0.0,0.0
1351290120,170282.0,0.0,0.0
1351290180,170282.0,0.0,0.0
1351290240,170282.0,0.0,0.0
1351290300,170282.0,0.0,0.0
1351290360,170282.0,0.0,0.0
1351290420,170282.0,0.0,0.0
1351290480,170282.0,0.0,0.0
1351290540,170282.0,0.0,0.0
1351290600,170282.0,0.0,0.0
1351290660,170282.0,0.0,0.0
1351290720,170282.0,0.0,0.0
1351290780,170282.0,0.0,0.0
1351290840,170282.0,0.0,0.0
1351290900,170282.0,0.0,0.0
1351290960,170282.0,0.0,0.0
1351291020,170282.0,0.0,0.0
1351291080,170282.0,0.0,0.0
1351291140,170282.0,0.0,0.0
1351291200,170282.0,0.0,0.0
1351291260,170282.0,0.0,0.0
1351291320,170282.0,0.0,0.0
1351291380,170282.0,0.0,0.0
1351291440,170282.0,0.0,0.0
1351291500,170282.0,0.0,0.0
1351291560,170282.0,0.0,0.0
1351291620,170282.0,0.0,0.0
1351291680,170282.0,0.0,0.0
1351291740,170282.0,0.0,0.0
1351291800,170282.0,0.0,0.0
1351291860,170282.0,0.0,0.0
1351291920,170282.0,0.0,0.0
1351291980,170282.0,0.0,0.0
1351292040,170282.0,0.0,0.0
1351292100,170282.0,0.0,0.0
1351292160,170282.0,0.0,0.0
1351292220,170282.0,0.0,0.0
1351292280,170282.0,0.0,0.0
1351292340,170282.0,0.0,0.0
1351292400,170282.0,0.0,0.0
1351292460,170282.0,0.0,0.0
1351292520,170282.0,0.0,0.0
1351292580,170282.0,0.0,0.0
1351292640,170282.0,0.0,0.0
1351292700,170282.0,0.0,0.0
1351292760,170282.5,0.5,0.0
1351292820,170282.5,0.0,0.0
1351292880,170282.5,0.0,0.0
1351292940,170283.0,0.5,0.0
1351293000,170285.0,2.0,5.0
1351293060,170286.0,1.0,0.0
1351293120,170286.0,0.0,0.0
1351293180,170286.0,0.0,0.0
1351293240,170286.0,0.0,0.0
1351293300,170286.0,0.0,0.0
1351293360,170286.0,0.0,0.0
1351293420,170286.0,0.0,0.0
1351293480,170286.0,0.0,0.0
1351293540,170286.0,0.0,0.0
1351293600,170286.0,0.0,0.0
1351293660,170286.0,0.0,0.0
1351293720,170287.0,1.0,0.0
1351293780,170287.0,0.0,0.0
1351293840,170287.0,0.0,0.0
1351293900,170287.0,0.0,0.0
1351293960,170287.0,0.0,0.0
1351294020,170287.0,0.0,0.0
1351294080,170287.0,0.0,0.0
1351294140,170287.0,0.0,0.0
1351294200,170287.0,0.0,0.0
1351294260,170287.0,0.0,0.0
1351294320,170287.0,0.0,0.0
1351294380,170287.0,0.0,0.0
1351294440,170287.0,0.0,0.0
1351294500,170293.0,6.0,8.571
1351294560,170293.0,0.0,0.0
1351294620,170293.0,0.0,0.0
1351294680,170293.0,0.0,0.0
1351294740,170294.5,1.5,6.0
1351294800,170295.5,1.0,0.0
1351294860,170296.5,1.0,0.0
1351294920,170297.0,0.5,0.0
1351294980,170297.0,0.0,0.0
1351295040,170297.0,0.0,0.0
1351295100,170297.0,0.0,0.0
1351295160,170297.0,0.0,0.0
1351295220,170298.0,1.0,0.0
1351295280,170304.0,6.0,6.667
1351295340,170309.5,5.5,5.455
1351295400,170309.5,0.0,0.0
1351295460,170311.5,2.0,4.0
1351295520,170311.5,0.0,0.0
1351295580,170314.0,2.5,6.0
1351295640,170314.5,0.5,0.0
1351295700,170314.5,0.0,0.0
1351295760,170316.5,2.0,2.069
1351295820,170321.5,5.0,2.857
1351295880,170322.0,0.5,0.0
1351295940,170323.0,1.0,0.0
1351296000,170323.0,0.0,0.0
1351296060,170323.0,0.0,0.0
1351296120,170327.0,4.0,6.667
1351296180,170327.5,0.5,0.0
1351296240,170327.5,0.0,0.0
1351296300,170327.5,0.0,0.0
1351296360,170328.0,0.5,0.0
1351296420,170328.0,0.0,0.0
1351296480,170330.0,2.0,6.0
1351296540,170330.0,0.0,0.0
1351296600,170330.0,0.0,0.0
1351296660,170333.0,3.0,6.667
1351296720,170334.5,1.5,6.0
1351296780,170334.5,0.0,0.0
1351296840,170334.5,0.0,0.0
1351296900,170334.5,0.0,0.0
1351296960,170336.0,1.5,6.0
1351297020,170337.5,1.5,2.308
1351297080,170338.0,0.5,0.0
1351297140,170338.0,0.0,0.0
1351297200,170338.0,0.0,0.0
1351297260,170338.0,0.0,0.0
1351297320,170338.0,0.0,0.0
1351297380,170338.0,0.0,0.0
1351297440,170338.0,0.0,0.0
1351297500,170341.5,3.5,6.0
1351297560,170341.5,0.0,0.0
1351297620,170341.5,0.0,0.0
1351297680,170342.5,1.0,0.0
1351297740,170347.5,5.0,5.0
1351297800,170352.0,4.5,5.0
1351297860,170357.0,5.0,5.0
1351297920,170359.0,2.0,2.143
1351297980,170363.0,4.0,6.667
1351298040,170369.5,6.5,6.667
1351298100,170374.0,4.5,6.667
1351298160,170375.0,1.0,0.0
1351298220,170375.0,0.0,0.0
1351298280,170375.0,0.0,0.0
1351298340,170375.0,0.0,0.0
1351298400,170375.0,0.0,0.0
1351298460,170375.0,0.0,0.0
1351298520,170375.0,0.0,0.0
1351298580,170375.0,0.0,0.0
1351298640,170375.0,0.0,0.0
1351298700,170375.0,0.0,0.0
1351298760,170375.0,0.0,0.0
1351298820,170375.0,0.0,0.0
1351298880,170375.0,0.0,0.0
1351298940,170375.0,0.0,0.0
1351299000,170375.0,0.0,0.0
1351299060,170375.0,0.0,0.0
1351299120,170375.0,0.0,0.0
1351299180,170375.0,0.0,0.0
1351299240,170375.5,0.5,0.0
1351299300,170375.5,0.0,0.0
1351299360,170375.5,0.0,0.0
1351299420,170375.5,0.0,0.0
1351299480,170376.0,0.5,0.0
1351299540,170376.0,0.0,0.0
1351299600,170376.0,0.0,0.0
1351299660,170376.0,0.0,0.0
1351299720,170376.0,0.0,0.0
1351299780,170376.0,0.0,0.0
1351299840,170376.0,0.0,0.0
1351299900,170376.0,0.0,0.0
1351299960,170376.0,0.0,0.0
1351300020,170376.0,0.0,0.0
1351300080,170376.0,0.0,0.0
1351300140,170376.5,0.5,0.0
1351300200,170377.0,0.5,0.0
1351300260,170377.0,0.0,0.0
1351300320,170377.5,0.5,0.0
1351300380,170382.0,4.5,6.0
1351300440,170386.5,4.5,3.333
1351300500,170390.5,4.0,6.0
1351300560,170391.5,1.0,0.0
1351300620,170391.5,0.0,0.0
1351300680,170392.5,1.0,0.0
1351300740,170392.5,0.0,0.0
1351300800,170398.5,6.0,8.571
1351300860,170398.5,0.0,0.0
1351300920,170398.5,0.0,0.0
1351300980,170405.0,6.5,6.0
1351301040,170406.0,1.0,0.0
1351301100,170408.0,2.0,2.4
1351301160,170413.0,5.0,6.0
1351301220,170417.5,4.5,6.0
1351301280,170417.5,0.0,0.0
1351301340,170417.5,0.0,0.0
1351301400,170417.5,0.0,0.0
1351301460,170420.5,3.0,6.667
1351301520,170427.0,6.5,6.667
1351301580,170435.0,8.0,8.571
1351301640,170443.0,8.0,6.667
1351301700,170447.0,4.0,6.667
1351301760,170447.0,0.0,0.0
1351301820,170447.5,0.5,0.0
1351301880,170449.5,2.0,6.667
1351301940,170450.5,1.0,0.0
1351302000,170452.5,2.0,6.667
1351302060,170461.0,8.5,8.571
1351302120,170468.0,7.0,6.667
1351302180,170468.0,0.0,0.0
1351302240,170468.0,0.0,0.0
1351302300,170471.0,3.0,7.5
1351302360,170471.0,0.0,0.0
1351302420,170471.0,0.0,0.0
1351302480,170471.0,0.0,0.0
1351302540,170473.0,2.0,2.5
1351302600,170475.0,2.0,1.667
1351302660,170482.0,7.0,7.5
1351302720,170482.0,0.0,0.0
1351302780,170482.5,0.5,0.0
1351302840,170485.0,2.5,2.308
1351302900,170487.5,2.5,5.455
1351302960,170490.0,2.5,5.455
1351303020,170492.5,2.5,3.529
1351303080,170495.5,3.0,1.579
1351303140,170495.5,0.0,0.0
1351303200,170495.5,0.0,0.0
1351303260,170495.5,0.0,0.0
1351303320,170501.5,6.0,8.571
1351303380,170508.5,7.0,6.0
1351303440,170514.5,6.0,8.571
1351303500,170516.0,1.5,2.5
1351303560,170517.5,1.5,2.308
1351303620,170517.5,0.0,0.0
1351303680,170518.0,0.5,0.0
1351303740,170518.0,0.0,0.0
1351303800,170518.5,0.5,0.0
1351303860,170524.5,6.0,8.571
1351303920,170528.5,4.0,1.818
1351303980,170528.5,0.0,0.0
1351304040,170528.5,0.0,0.0
1351304100,170528.5,0.0,0.0
1351304160,170528.5,0.0,0.0
1351304220,170528.5,0.0,0.0
1351304280,170528.5,0.0,0.0
1351304340,170528.5,0.0,0.0
1351304400,170528.5,0.0,0.0
1351304460,170528.5,0.0,0.0
1351304520,170528.5,0.0,0.0
1351304580,170528.5,0.0,0.0
1351304640,170528.5,0.0,0.0
