unix_ts,counter,avg_rate,inst_rate
1339263540,295279.248,0.0,0.0
1339263600,295279.248,0.0,0.0
1339263660,295279.248,0.0,0.0
1339263720,295279.248,0.0,0.0
1339263780,295279.248,0.0,0.0
1339263840,295279.248,0.0,0.0
1339263900,295279.248,0.0,0.0
1339263960,295279.248,0.0,0.0
1339264020,295279.248,0.0,0.0
1339264080,295279.248,0.0,0.0
1339264140,295279.248,0.0,0.0
1339264200,295279.248,0.0,0.0
1339264260,295279.248,0.0,0.0
1339264320,295279.248,0.0,0.0
1339264380,295279.248,0.0,0.0
1339264440,295279.248,0.0,0.0
1339264500,295279.248,0.0,0.0
1339264560,295279.248,0.0,0.0
1339264620,295279.248,0.0,0.0
1339264680,295279.248,0.0,0.0
1339264740,295279.248,0.0,0.0
1339264800,295279.248,0.0,0.0
1339264860,295279.248,0.0,0.0
1339264920,295279.248,0.0,0.0
1339264980,295279.248,0.0,0.0
1339265040,295279.248,0.0,0.0
1339265100,295279.248,0.0,0.0
1339265160,295279.248,0.0,0.0
1339265220,295279.248,0.0,0.0
1339265280,295279.248,0.0,0.0
1339265340,295279.248,0.0,0.0
1339265400,295279.248,0.0,0.0
1339265460,295279.248,0.0,0.0
1339265520,295279.248,0.0,0.0
1339265580,295279.248,0.0,0.0
1339265640,295279.248,0.0,0.0
1339265700,295279.248,0.0,0.0
1339265760,295279.248,0.0,0.0
1339265820,295279.248,0.0,0.0
1339265880,295279.248,0.0,0.0
1339265940,295279.248,0.0,0.0
1339266000,295279.248,0.0,0.0
1339266060,295279.248,0.0,0.0
1339266120,295279.248,0.0,0.0
1339266180,295279.248,0.0,0.0
1339266240,295279.248,0.0,0.0
1339266300,295279.248,0.0,0.0
1339266360,295279.248,0.0,0.0
1339266420,295279.248,0.0,0.0
1339266480,295279.248,0.0,0.0
1339266540,295279.248,0.0,0.0
1339266600,295279.248,0.0,0.0
1339266660,295279.248,0.0,0.0
1339266720,295279.248,0.0,0.0
1339266780,295279.248,0.0,0.0
1339266840,295279.248,0.0,0.0
1339266900,295279.248,0.0,0.0
1339266960,295279.248,0.0,0.0
1339267020,295279.248,0.0,0.0
1339267080,295279.248,0.0,0.0
1339267140,295279.248,0.0,0.0
1339267200,295279.248,0.0,0.0
1339267260,295279.248,0.0,0.0
1339267320,295279.248,0.0,0.0
1339267380,295279.248,0.0,0.0
1339267440,295279.248,0.0,0.0
1339267500,295279.248,0.0,0.0
1339267560,295279.248,0.0,0.0
1339267620,295279.248,0.0,0.0
1339267680,295279.248,0.0,0.0
1339267740,295279.248,0.0,0.0
1339267800,295279.248,0.0,0.0
1339267860,295279.248,0.0,0.0
1339267920,295279.248,0.0,0.0
1339267980,295279.248,0.0,0.0
1339268040,295279.248,0.0,0.0
1339268100,295279.248,0.0,0.0
1339268160,295279.248,0.0,0.0
1339268220,295279.248,0.0,0.0
1339268280,295279.248,0.0,0.0
1339268340,295279.248,0.0,0.0
1339268400,295279.248,0.0,0.0
1339268460,295279.248,0.0,0.0
1339268520,295279.248,0.0,0.0
1339268580,295279.248,0.0,0.0
1339268640,295279.248,0.0,0.0
1339268700,295279.248,0.0,0.0
1339268760,295279.248,0.0,0.0
1339268820,295279.248,0.0,0.0
1339268880,295279.248,0.0,0.0
1339268940,295279.248,0.0,0.0
1339269000,295279.248,0.0,0.0
1339269060,295279.248,0.0,0.0
1339269120,295279.248,0.0,0.0
1339269180,295279.248,0.0,0.0
1339269240,295279.248,0.0,0.0
1339269300,295279.248,0.0,0.0
1339269360,295279.248,0.0,0.0
1339269420,295279.248,0.0,0.0
1339269480,295279.248,0.0,0.0
1339269540,295279.248,0.0,0.0
1339269600,295279.248,0.0,0.0
1339269660,295279.248,0.0,0.0
1339269720,295279.248,0.0,0.0
1339269780,295279.248,0.0,0.0
1339269840,295279.248,0.0,0.0
1339269900,295279.248,0.0,0.0
1339269960,295279.248,0.0,0.0
1339270020,295279.248,0.0,0.0
1339270080,295279.248,0.0,0.0
1339270140,295279.248,0.0,0.0
1339270200,295279.248,0.0,0.0
1339270260,295279.248,0.0,0.0
1339270320,295279.248,0.0,0.0
1339270380,295279.248,0.0,0.0
1339270440,295279.248,0.0,0.0
1339270500,295279.248,0.0,0.0
1339270560,295279.248,0.0,0.0
1339270620,295279.248,0.0,0.0
1339270680,295279.248,0.0,0.0
1339270740,295279.248,0.0,0.0
1339270800,295279.248,0.0,0.0
1339270860,295279.248,0.0,0.0
1339270920,295279.248,0.0,0.0
1339270980,295279.248,0.0,0.0
1339271040,295279.248,0.0,0.0
1339271100,295279.248,0.0,0.0
1339271160,295279.248,0.0,0.0
1339271220,295279.248,0.0,0.0
1339271280,295279.248,0.0,0.0
1339271340,295279.248,0.0,0.0
1339271400,295279.248,0.0,0.0
1339271460,295279.248,0.0,0.0
1339271520,295279.248,0.0,0.0
1339271580,295279.248,0.0,0.0
1339271640,295279.248,0.0,0.0
1339271700,295279.248,0.0,0.0
1339271760,295279.248,0.0,0.0
1339271820,295279.248,0.0,0.0
1339271880,295279.248,0.0,0.0
1339271940,295279.248,0.0,0.0
1339272000,295279.248,0.0,0.0
1339272060,295279.248,0.0,0.0
1339272120,295279.248,0.0,0.0
1339272180,295279.248,0.0,0.0
1339272240,295279.248,0.0,0.0
1339272300,295279.248,0.0,0.0
1339272360,295279.248,0.0,0.0
1339272420,295279.248,0.0,0.0
1339272480,295279.248,0.0,0.0
1339272540,295279.248,0.0,0.0
1339272600,295279.248,0.0,0.0
1339272660,295279.248,0.0,0.0
1339272720,295279.248,0.0,0.0
1339272780,295279.248,0.0,0.0
1339272840,295279.248,0.0,0.0
1339272900,295279.248,0.0,0.0
1339272960,295279.248,0.0,0.0
1339273020,295279.248,0.0,0.0
1339273080,295279.248,0.0,0.0
1339273140,295279.248,0.0,0.0
1339273200,295279.248,0.0,0.0
1339273260,295279.248,0.0,0.0
1339273320,295279.248,0.0,0.0
1339273380,295279.248,0.0,0.0
1339273440,295279.248,0.0,0.0
1339273500,295279.248,0.0,0.0
1339273560,295279.248,0.0,0.0
1339273620,295279.248,0.0,0.0
1339273680,295279.248,0.0,0.0
1339273740,295279.248,0.0,0.0
1339273800,295279.248,0.0,0.0
1339273860,295279.248,0.0,0.0
1339273920,295279.248,0.0,0.0
1339273980,295279.248,0.0,0.0
1339274040,295279.248,0.0,0.0
1339274100,295279.248,0.0,0.0
1339274160,295279.248,0.0,0.0
1339274220,295279.248,0.0,0.0
1339274280,295279.248,0.0,0.0
1339274340,295279.248,0.0,0.0
1339274400,295279.248,0.0,0.0
1339274460,295279.248,0.0,0.0
1339274520,295279.248,0.0,0.0
1339274580,295279.248,0.0,0.0
1339274640,295279.248,0.0,0.0
1339274700,295279.248,0.0,0.0
1339274760,295279.248,0.0,0.0
1339274820,295279.248,0.0,0.0
1339274880,295279.248,0.0,0.0
1339274940,295279.248,0.0,0.0
1339275000,295279.248,0.0,0.0
1339275060,295279.248,0.0,0.0
1339275120,295279.248,0.0,0.0
1339275180,295279.248,0.0,0.0
1339275240,295279.248,0.0,0.0
1339275300,295279.248,0.0,0.0
1339275360,295279.248,0.0,0.0
1339275420,295279.248,0.0,0.0
1339275480,295279.248,0.0,0.0
1339275540,295279.248,0.0,0.0
1339275600,295279.248,0.0,0.0
1339275660,295279.248,0.0,0.0
1339275720,295279.248,0.0,0.0
1339275780,295279.248,0.0,0.0
1339275840,295279.248,0.0,0.0
1339275900,295279.248,0.0,0.0
1339275960,295279.248,0.0,0.0
1339276020,295279.248,0.0,0.0
1339276080,295279.248,0.0,0.0
1339276140,295279.248,0.0,0.0
1339276200,295279.248,0.0,0.0
1339276260,295279.248,0.0,0.0
1339276320,295279.248,0.0,0.0
1339276380,295279.248,0.0,0.0
1339276440,295279.248,0.0,0.0
1339276500,295279.248,0.0,0.0
1339276560,295279.248,0.0,0.0
1339276620,295279.248,0.0,0.0
1339276680,295279.248,0.0,0.0
1339276740,295279.248,0.0,0.0
1339276800,295279.248,0.0,0.0
1339276860,295279.248,0.0,0.0
1339276920,295279.248,0.0,0.0
1339276980,295279.248,0.0,0.0
1339277040,295279.248,0.0,0.0
1339277100,295279.248,0.0,0.0
1339277160,295279.248,0.0,0.0
1339277220,295279.248,0.0,0.0
1339277280,295279.248,0.0,0.0
1339277340,295279.248,0.0,0.0
1339277400,295279.248,0.0,0.0
1339277460,295279.248,0.0,0.0
1339277520,295279.248,0.0,0.0
1339277580,295279.248,0.0,0.0
1339277640,295279.248,0.0,0.0
1339277700,295279.248,0.0,0.0
1339277760,295279.248,0.0,0.0
1339277820,295279.248,0.0,0.0
1339277880,295279.248,0.0,0.0
1339277940,295279.248,0.0,0.0
1339278000,295279.248,0.0,0.0
1339278060,295279.248,0.0,0.0
1339278120,295279.248,0.0,0.0
1339278180,295279.248,0.0,0.0
1339278240,295279.248,0.0,0.0
1339278300,295279.248,0.0,0.0
1339278360,295279.248,0.0,0.0
1339278420,295279.248,0.0,0.0
1339278480,295279.248,0.0,0.0
1339278540,295279.248,0.0,0.0
1339278600,295279.248,0.0,0.0
1339278660,295279.248,0.0,0.0
1339278720,295279.248,0.0,0.0
1339278780,295279.248,0.0,0.0
1339278840,295279.248,0.0,0.0
1339278900,295279.248,0.0,0.0
1339278960,295279.248,0.0,0.0
1339279020,295279.248,0.0,0.0
1339279080,295279.248,0.0,0.0
1339279140,295279.248,0.0,0.0
1339279200,295279.248,0.0,0.0
1339279260,295279.248,0.0,0.0
1339279320,295279.248,0.0,0.0
1339279380,295279.248,0.0,0.0
1339279440,295279.248,0.0,0.0
1339279500,295279.248,0.0,0.0
1339279560,295279.248,0.0,0.0
1339279620,295279.248,0.0,0.0
1339279680,295279.248,0.0,0.0
1339279740,295279.248,0.0,0.0
1339279800,295279.248,0.0,0.0
1339279860,295279.248,0.0,0.0
1339279920,295279.248,0.0,0.0
1339279980,295279.248,0.0,0.0
1339280040,295279.248,0.0,0.0
1339280100,295279.248,0.0,0.0
1339280160,295279.248,0.0,0.0
1339280220,295279.248,0.0,0.0
1339280280,295279.248,0.0,0.0
1339280340,295279.248,0.0,0.0
1339280400,295279.248,0.0,0.0
1339280460,295279.248,0.0,0.0
1339280520,295279.248,0.0,0.0
1339280580,295279.248,0.0,0.0
1339280640,295279.248,0.0,0.0
1339280700,295279.248,0.0,0.0
1339280760,295279.248,0.0,0.0
1339280820,295279.248,0.0,0.0
1339280880,295279.248,0.0,0.0
1339280940,295279.248,0.0,0.0
1339281000,295279.248,0.0,0.0
1339281060,295279.248,0.0,0.0
1339281120,295279.248,0.0,0.0
1339281180,295279.248,0.0,0.0
1339281240,295279.248,0.0,0.0
1339281300,295279.248,0.0,0.0
1339281360,295279.248,0.0,0.0
1339281420,295279.248,0.0,0.0
1339281480,295279.248,0.0,0.0
1339281540,295279.248,0.0,0.0
1339281600,295279.248,0.0,0.0
1339281660,295279.248,0.0,0.0
1339281720,295279.248,0.0,0.0
1339281780,295279.248,0.0,0.0
1339281840,295279.248,0.0,0.0
1339281900,295279.248,0.0,0.0
1339281960,295279.248,0.0,0.0
1339282020,295279.248,0.0,0.0
1339282080,295279.248,0.0,0.0
1339282140,295279.248,0.0,0.0
1339282200,295279.248,0.0,0.0
1339282260,295279.248,0.0,0.0
1339282320,295279.248,0.0,0.0
1339282380,295279.248,0.0,0.0
1339282440,295279.248,0.0,0.0
1339282500,295279.248,0.0,0.0
1339282560,295279.248,0.0,0.0
1339282620,295279.248,0.0,0.0
1339282680,295279.248,0.0,0.0
1339282740,295279.248,0.0,0.0
1339282800,295279.248,0.0,0.0
1339282860,295279.248,0.0,0.0
1339282920,295279.248,0.0,0.0
1339282980,295279.248,0.0,0.0
1339283040,295279.248,0.0,0.0
1339283100,295279.248,0.0,0.0
1339283160,295279.248,0.0,0.0
1339283220,295279.248,0.0,0.0
1339283280,295279.248,0.0,0.0
1339283340,295279.248,0.0,0.0
1339283400,295279.248,0.0,0.0
1339283460,295279.248,0.0,0.0
1339283520,295279.248,0.0,0.0
1339283580,295279.248,0.0,0.0
1339283640,295279.248,0.0,0.0
1339283700,295279.248,0.0,0.0
1339283760,295279.248,0.0,0.0
1339283820,295279.248,0.0,0.0
1339283880,295279.248,0.0,0.0
1339283940,295279.248,0.0,0.0
1339284000,295279.248,0.0,0.0
1339284060,295279.248,0.0,0.0
1339284120,295279.248,0.0,0.0
1339284180,295279.248,0.0,0.0
1339284240,295279.248,0.0,0.0
1339284300,295279.248,0.0,0.0
1339284360,295279.248,0.0,0.0
1339284420,295279.248,0.0,0.0
1339284480,295279.248,0.0,0.0
1339284540,295279.248,0.0,0.0
1339284600,295279.248,0.0,0.0
1339284660,295279.248,0.0,0.0
1339284720,295279.248,0.0,0.0
1339284780,295279.248,0.0,0.0
1339284840,295279.248,0.0,0.0
1339284900,295279.248,0.0,0.0
1339284960,295279.248,0.0,0.0
1339285020,295279.248,0.0,0.0
1339285080,295279.248,0.0,0.0
1339285140,295279.248,0.0,0.0
1339285200,295279.248,0.0,0.0
1339285260,295279.248,0.0,0.0
1339285320,295279.248,0.0,0.0
1339285380,295279.248,0.0,0.0
1339285440,295279.248,0.0,0.0
1339285500,295279.248,0.0,0.0
1339285560,295279.248,0.0,0.0
1339285620,295279.248,0.0,0.0
1339285680,295279.248,0.0,0.0
1339285740,295279.248,0.0,0.0
1339285800,295279.248,0.0,0.0
1339285860,295279.248,0.0,0.0
1339285920,295279.248,0.0,0.0
1339285980,295279.248,0.0,0.0
1339286040,295279.248,0.0,0.0
1339286100,295279.248,0.0,0.0
1339286160,295279.248,0.0,0.0
1339286220,295279.248,0.0,0.0
1339286280,295279.248,0.0,0.0
1339286340,295279.248,0.0,0.0
1339286400,295279.248,0.0,0.0
1339286460,295279.248,0.0,0.0
1339286520,295279.248,0.0,0.0
1339286580,295279.248,0.0,0.0
1339286640,295279.248,0.0,0.0
1339286700,295279.248,0.0,0.0
1339286760,295279.248,0.0,0.0
1339286820,295279.248,0.0,0.0
1339286880,295279.248,0.0,0.0
1339286940,295279.248,0.0,0.0
1339287000,295279.248,0.0,0.0
1339287060,295279.248,0.0,0.0
1339287120,295279.248,0.0,0.0
1339287180,295279.248,0.0,0.0
1339287240,295279.248,0.0,0.0
1339287300,295279.248,0.0,0.0
1339287360,295279.248,0.0,0.0
1339287420,295279.248,0.0,0.0
1339287480,295279.248,0.0,0.0
1339287540,295279.248,0.0,0.0
1339287600,295279.248,0.0,0.0
1339287660,295279.248,0.0,0.0
1339287720,295279.248,0.0,0.0
1339287780,295279.248,0.0,0.0
1339287840,295279.248,0.0,0.0
1339287900,295279.248,0.0,0.0
1339287960,295279.248,0.0,0.0
1339288020,295279.248,0.0,0.0
1339288080,295279.248,0.0,0.0
1339288140,295279.248,0.0,0.0
1339288200,295279.248,0.0,0.0
1339288260,295279.248,0.0,0.0
1339288320,295279.248,0.0,0.0
1339288380,295279.248,0.0,0.0
1339288440,295279.248,0.0,0.0
1339288500,295279.248,0.0,0.0
1339288560,295279.248,0.0,0.0
1339288620,295279.248,0.0,0.0
1339288680,295279.248,0.0,0.0
1339288740,295279.248,0.0,0.0
1339288800,295279.248,0.0,0.0
1339288860,295279.248,0.0,0.0
1339288920,295279.248,0.0,0.0
1339288980,295279.248,0.0,0.0
1339289040,295279.248,0.0,0.0
1339289100,295279.248,0.0,0.0
1339289160,295279.248,0.0,0.0
1339289220,295279.248,0.0,0.0
1339289280,295279.248,0.0,0.0
1339289340,295279.248,0.0,0.0
1339289400,295279.248,0.0,0.0
1339289460,295279.248,0.0,0.0
1339289520,295279.248,0.0,0.0
1339289580,295279.248,0.0,0.0
1339289640,295279.248,0.0,0.0
1339289700,295279.248,0.0,0.0
1339289760,295279.248,0.0,0.0
1339289820,295279.248,0.0,0.0
1339289880,295279.248,0.0,0.0
1339289940,295279.248,0.0,0.0
1339290000,295279.248,0.0,0.0
1339290060,295279.248,0.0,0.0
1339290120,295279.248,0.0,0.0
1339290180,295279.248,0.0,0.0
1339290240,295279.248,0.0,0.0
1339290300,295279.248,0.0,0.0
1339290360,295279.248,0.0,0.0
1339290420,295279.248,0.0,0.0
1339290480,295279.248,0.0,0.0
1339290540,295279.248,0.0,0.0
1339290600,295279.248,0.0,0.0
1339290660,295279.248,0.0,0.0
1339290720,295279.248,0.0,0.0
1339290780,295279.248,0.0,0.0
1339290840,295279.248,0.0,0.0
1339290900,295279.248,0.0,0.0
1339290960,295279.248,0.0,0.0
1339291020,295279.248,0.0,0.0
1339291080,295279.248,0.0,0.0
1339291140,295279.248,0.0,0.0
1339291200,295279.248,0.0,0.0
1339291260,295279.248,0.0,0.0
1339291320,295279.248,0.0,0.0
1339291380,295279.248,0.0,0.0
1339291440,295279.248,0.0,0.0
1339291500,295279.248,0.0,0.0
1339291560,295279.248,0.0,0.0
1339291620,295279.248,0.0,0.0
1339291680,295279.248,0.0,0.0
1339291740,295279.248,0.0,0.0
1339291800,295279.248,0.0,0.0
1339291860,295279.248,0.0,0.0
1339291920,295279.248,0.0,0.0
1339291980,295279.248,0.0,0.0
1339292040,295279.248,0.0,0.0
1339292100,295279.248,0.0,0.0
1339292160,295279.248,0.0,0.0
1339292220,295279.248,0.0,0.0
1339292280,295279.248,0.0,0.0
1339292340,295279.248,0.0,0.0
1339292400,295279.248,0.0,0.0
1339292460,295279.248,0.0,0.0
1339292520,295279.248,0.0,0.0
1339292580,295279.248,0.0,0.0
1339292640,295279.248,0.0,0.0
1339292700,295279.248,0.0,0.0
1339292760,295279.248,0.0,0.0
1339292820,295279.248,0.0,0.0
1339292880,295279.248,0.0,0.0
1339292940,295279.248,0.0,0.0
1339293000,295279.248,0.0,0.0
1339293060,295279.248,0.0,0.0
1339293120,295279.248,0.0,0.0
1339293180,295279.248,0.0,0.0
1339293240,295279.248,0.0,0.0
1339293300,295279.248,0.0,0.0
1339293360,295279.248,0.0,0.0
1339293420,295279.248,0.0,0.0
1339293480,295279.248,0.0,0.0
1339293540,295279.248,0.0,0.0
1339293600,295279.248,0.0,0.0
1339293660,295279.248,0.0,0.0
1339293720,295279.248,0.0,0.0
1339293780,295279.248,0.0,0.0
1339293840,295279.248,0.0,0.0
1339293900,295279.248,0.0,0.0
1339293960,295279.248,0.0,0.0
1339294020,295279.248,0.0,0.0
1339294080,295279.248,0.0,0.0
1339294140,295279.248,0.0,0.0
1339294200,295279.248,0.0,0.0
1339294260,295279.248,0.0,0.0
1339294320,295279.248,0.0,0.0
1339294380,295279.248,0.0,0.0
1339294440,295279.248,0.0,0.0
1339294500,295279.248,0.0,0.0
1339294560,295279.248,0.0,0.0
1339294620,295279.248,0.0,0.0
1339294680,295279.248,0.0,0.0
1339294740,295279.248,0.0,0.0
1339294800,295279.248,0.0,0.0
1339294860,295279.248,0.0,0.0
1339294920,295279.248,0.0,0.0
1339294980,295279.248,0.0,0.0
1339295040,295279.248,0.0,0.0
1339295100,295279.248,0.0,0.0
1339295160,295279.248,0.0,0.0
1339295220,295279.248,0.0,0.0
1339295280,295279.248,0.0,0.0
1339295340,295279.248,0.0,0.0
1339295400,295279.248,0.0,0.0
1339295460,295279.248,0.0,0.0
1339295520,295279.248,0.0,0.0
1339295580,295279.248,0.0,0.0
1339295640,295279.248,0.0,0.0
1339295700,295279.248,0.0,0.0
1339295760,295279.248,0.0,0.0
1339295820,295279.248,0.0,0.0
1339295880,295279.248,0.0,0.0
1339295940,295279.248,0.0,0.0
1339296000,295279.248,0.0,0.0
1339296060,295279.248,0.0,0.0
1339296120,295279.248,0.0,0.0
1339296180,295279.248,0.0,0.0
1339296240,295279.248,0.0,0.0
1339296300,295279.248,0.0,0.0
1339296360,295279.248,0.0,0.0
1339296420,295279.248,0.0,0.0
1339296480,295279.248,0.0,0.0
1339296540,295279.248,0.0,0.0
1339296600,295279.248,0.0,0.0
1339296660,295279.248,0.0,0.0
1339296720,295279.248,0.0,0.0
1339296780,295279.248,0.0,0.0
1339296840,295279.248,0.0,0.0
1339296900,295279.248,0.0,0.0
1339296960,295279.248,0.0,0.0
1339297020,295279.248,0.0,0.0
1339297080,295279.248,0.0,0.0
1339297140,295279.248,0.0,0.0
1339297200,295279.248,0.0,0.0
1339297260,295279.248,0.0,0.0
1339297320,295279.248,0.0,0.0
1339297380,295279.248,0.0,0.0
1339297440,295279.248,0.0,0.0
1339297500,295279.248,0.0,0.0
1339297560,295279.248,0.0,0.0
1339297620,295279.248,0.0,0.0
1339297680,295279.248,0.0,0.0
1339297740,295279.248,0.0,0.0
1339297800,295279.248,0.0,0.0
1339297860,295279.248,0.0,0.0
1339297920,295279.248,0.0,0.0
1339297980,295279.248,0.0,0.0
1339298040,295279.248,0.0,0.0
1339298100,295279.248,0.0,0.0
1339298160,295279.248,0.0,0.0
1339298220,295279.248,0.0,0.0
1339298280,295279.248,0.0,0.0
1339298340,295279.248,0.0,0.0
1339298400,295279.248,0.0,0.0
1339298460,295279.248,0.0,0.0
1339298520,295279.248,0.0,0.0
1339298580,295279.248,0.0,0.0
1339298640,295279.248,0.0,0.0
