unix_ts,counter,avg_rate,inst_rate
1375263180,659423.008,0.0,0.0
1375263240,659423.008,0.0,0.0
1375263300,659423.008,0.0,0.0
1375263360,659423.008,0.0,0.0
1375263420,659423.008,0.0,0.0
1375263480,659423.008,0.0,0.0
1375263540,659423.008,0.0,0.0
1375263600,659423.008,0.0,0.0
1375263660,659423.008,0.0,0.0
1375263720,659423.008,0.0,0.0
1375263780,659423.008,0.0,0.0
1375263840,659423.008,0.0,0.0
1375263900,659423.008,0.0,0.0
1375263960,659423.008,0.0,0.0
1375264020,659423.008,0.0,0.0
1375264080,659423.008,0.0,0.0
1375264140,659423.008,0.0,0.0
1375264200,659423.008,0.0,0.0
1375264260,659423.008,0.0,0.0
1375264320,659423.008,0.0,0.0
1375264380,659423.008,0.0,0.0
1375264440,659423.008,0.0,0.0
1375264500,659423.008,0.0,0.0
1375264560,659423.008,0.0,0.0
1375264620,659423.008,0.0,0.0
1375264680,659423.008,0.0,0.0
1375264740,659423.008,0.0,0.0
1375264800,659423.008,0.0,0.0
1375264860,659423.008,0.0,0.0
1375264920,659423.008,0.0,0.0
1375264980,659423.008,0.0,0.0
1375265040,659423.008,0.0,0.0
1375265100,659423.008,0.0,0.0
1375265160,659423.008,0.0,0.0
1375265220,659423.008,0.0,0.0
1375265280,659423.008,0.0,0.0
1375265340,659423.008,0.0,0.0
1375265400,659423.008,0.0,0.0
1375265460,659423.008,0.0,0.0
1375265520,659423.008,0.0,0.0
1375265580,659423.008,0.0,0.0
1375265640,659423.008,0.0,0.0
1375265700,659423.008,0.0,0.0
1375265760,659423.008,0.0,0.0
1375265820,659423.008,0.0,0.0
1375265880,659423.008,0.0,0.0
1375265940,659423.008,0.0,0.0
1375266000,659423.008,0.0,0.0
1375266060,659423.008,0.0,0.0
1375266120,659423.008,0.0,0.0
1375266180,659423.008,0.0,0.0
1375266240,659423.008,0.0,0.0
1375266300,659423.008,0.0,0.0
1375266360,659423.008,0.0,0.0
1375266420,659423.008,0.0,0.0
1375266480,659423.008,0.0,0.0
1375266540,659423.008,0.0,0.0
1375266600,659423.008,0.0,0.0
1375266660,659423.008,0.0,0.0
1375266720,659423.008,0.0,0.0
1375266780,659423.008,0.0,0.0
1375266840,659423.008,0.0,0.0
1375266900,659423.008,0.0,0.0
1375266960,659423.008,0.0,0.0
1375267020,659423.008,0.0,0.0
1375267080,659423.008,0.0,0.0
1375267140,659423.008,0.0,0.0
1375267200,659423.008,0.0,0.0
1375267260,659423.008,0.0,0.0
1375267320,659423.008,0.0,0.0
1375267380,659423.008,0.0,0.0
1375267440,659423.008,0.0,0.0
1375267500,659423.008,0.0,0.0
1375267560,659423.008,0.0,0.0
1375267620,659423.008,0.0,0.0
1375267680,659423.008,0.0,0.0
1375267740,659423.008,0.0,0.0
1375267800,659423.008,0.0,0.0
1375267860,659423.008,0.0,0.0
1375267920,659423.008,0.0,0.0
1375267980,659423.008,0.0,0.0
1375268040,659423.008,0.0,0.0
1375268100,659423.008,0.0,0.0
1375268160,659423.008,0.0,0.0
1375268220,659423.008,0.0,0.0
1375268280,659423.008,0.0,0.0
1375268340,659423.008,0.0,0.0
1375268400,659423.008,0.0,0.0
1375268460,659423.008,0.0,0.0
1375268520,659423.008,0.0,0.0
1375268580,659423.008,0.0,0.0
1375268640,659423.008,0.0,0.0
1375268700,659423.008,0.0,0.0
1375268760,659423.008,0.0,0.0
1375268820,659423.008,0.0,0.0
1375268880,659423.008,0.0,0.0
1375268940,659423.008,0.0,0.0
1375269000,659423.008,0.0,0.0
1375269060,659423.008,0.0,0.0
1375269120,659423.008,0.0,0.0
1375269180,659423.008,0.0,0.0
1375269240,659423.008,0.0,0.0
1375269300,659423.008,0.0,0.0
1375269360,659423.008,0.0,0.0
1375269420,659423.008,0.0,0.0
1375269480,659423.008,0.0,0.0
1375269540,659423.008,0.0,0.0
1375269600,659423.008,0.0,0.0
1375269660,659423.008,0.0,0.0
1375269720,659423.008,0.0,0.0
1375269780,659423.008,0.0,0.0
1375269840,659423.008,0.0,0.0
1375269900,659423.008,0.0,0.0
1375269960,659423.008,0.0,0.0
1375270020,659423.008,0.0,0.0
1375270080,659423.008,0.0,0.0
1375270140,659423.008,0.0,0.0
1375270200,659423.008,0.0,0.0
1375270260,659423.008,0.0,0.0
1375270320,659423.008,0.0,0.0
1375270380,659423.008,0.0,0.0
1375270440,659423.008,0.0,0.0
1375270500,659423.008,0.0,0.0
1375270560,659423.008,0.0,0.0
1375270620,659423.008,0.0,0.0
1375270680,659423.008,0.0,0.0
1375270740,659423.008,0.0,0.0
1375270800,659423.008,0.0,0.0
1375270860,659423.008,0.0,0.0
1375270920,659423.008,0.0,0.0
1375270980,659423.008,0.0,0.0
1375271040,659423.008,0.0,0.0
1375271100,659423.008,0.0,0.0
1375271160,659423.008,0.0,0.0
1375271220,659423.008,0.0,0.0
1375271280,659423.008,0.0,0.0
1375271340,659423.008,0.0,0.0
1375271400,659423.008,0.0,0.0
1375271460,659423.008,0.0,0.0
1375271520,659423.008,0.0,0.0
1375271580,659423.008,0.0,0.0
1375271640,659423.008,0.0,0.0
1375271700,659423.008,0.0,0.0
1375271760,659423.008,0.0,0.0
1375271820,659423.008,0.0,0.0
1375271880,659423.008,0.0,0.0
1375271940,659423.008,0.0,0.0
1375272000,659423.008,0.0,0.0
1375272060,659423.008,0.0,0.0
1375272120,659423.008,0.0,0.0
1375272180,659423.008,0.0,0.0
1375272240,659423.008,0.0,0.0
1375272300,659423.008,0.0,0.0
1375272360,659423.008,0.0,0.0
1375272420,659423.008,0.0,0.0
1375272480,659423.008,0.0,0.0
1375272540,659423.008,0.0,0.0
1375272600,659423.008,0.0,0.0
1375272660,659423.008,0.0,0.0
1375272720,659423.008,0.0,0.0
1375272780,659423.008,0.0,0.0
1375272840,659423.008,0.0,0.0
1375272900,659423.008,0.0,0.0
1375272960,659423.008,0.0,0.0
1375273020,659423.008,0.0,0.0
1375273080,659423.008,0.0,0.0
1375273140,659423.008,0.0,0.0
1375273200,659423.008,0.0,0.0
1375273260,659423.008,0.0,0.0
1375273320,659423.008,0.0,0.0
1375273380,659423.008,0.0,0.0
1375273440,659423.008,0.0,0.0
1375273500,659423.008,0.0,0.0
1375273560,659423.008,0.0,0.0
1375273620,659423.008,0.0,0.0
1375273680,659423.008,0.0,0.0
1375273740,659423.008,0.0,0.0
1375273800,659423.008,0.0,0.0
1375273860,659423.008,0.0,0.0
1375273920,659423.008,0.0,0.0
1375273980,659423.008,0.0,0.0
1375274040,659423.008,0.0,0.0
1375274100,659423.008,0.0,0.0
1375274160,659423.008,0.0,0.0
1375274220,659423.008,0.0,0.0
1375274280,659423.008,0.0,0.0
1375274340,659423.008,0.0,0.0
1375274400,659423.008,0.0,0.0
1375274460,659423.008,0.0,0.0
1375274520,659423.008,0.0,0.0
1375274580,659423.008,0.0,0.0
1375274640,659423.008,0.0,0.0
1375274700,659423.008,0.0,0.0
1375274760,659423.008,0.0,0.0
1375274820,659423.008,0.0,0.0
1375274880,659423.008,0.0,0.0
1375274940,659423.008,0.0,0.0
1375275000,659423.008,0.0,0.0
1375275060,659423.008,0.0,0.0
1375275120,659423.008,0.0,0.0
1375275180,659423.008,0.0,0.0
1375275240,659423.008,0.0,0.0
1375275300,659423.008,0.0,0.0
1375275360,659423.008,0.0,0.0
1375275420,659423.008,0.0,0.0
1375275480,659423.008,0.0,0.0
1375275540,659423.008,0.0,0.0
1375275600,659423.008,0.0,0.0
1375275660,659423.008,0.0,0.0
1375275720,659423.008,0.0,0.0
1375275780,659423.008,0.0,0.0
1375275840,659423.008,0.0,0.0
1375275900,659423.008,0.0,0.0
1375275960,659423.008,0.0,0.0
1375276020,659423.008,0.0,0.0
1375276080,659423.008,0.0,0.0
1375276140,659423.008,0.0,0.0
1375276200,659423.008,0.0,0.0
1375276260,659423.008,0.0,0.0
1375276320,659423.008,0.0,0.0
1375276380,659423.008,0.0,0.0
1375276440,659423.008,0.0,0.0
1375276500,659423.008,0.0,0.0
1375276560,659423.008,0.0,0.0
1375276620,659423.008,0.0,0.0
1375276680,659423.008,0.0,0.0
1375276740,659423.008,0.0,0.0
1375276800,659423.008,0.0,0.0
1375276860,659423.008,0.0,0.0
1375276920,659423.008,0.0,0.0
1375276980,659423.008,0.0,0.0
1375277040,659423.008,0.0,0.0
1375277100,659423.008,0.0,0.0
1375277160,659423.008,0.0,0.0
1375277220,659423.008,0.0,0.0
1375277280,659423.008,0.0,0.0
1375277340,659423.008,0.0,0.0
1375277400,659423.008,0.0,0.0
1375277460,659423.008,0.0,0.0
1375277520,659423.008,0.0,0.0
1375277580,659423.008,0.0,0.0
1375277640,659423.008,0.0,0.0
1375277700,659423.008,0.0,0.0
1375277760,659423.008,0.0,0.0
1375277820,659423.008,0.0,0.0
1375277880,659423.008,0.0,0.0
1375277940,659423.008,0.0,0.0
1375278000,659423.008,0.0,0.0
1375278060,659423.008,0.0,0.0
1375278120,659423.008,0.0,0.0
1375278180,659423.008,0.0,0.0
1375278240,659423.008,0.0,0.0
1375278300,659423.008,0.0,0.0
1375278360,659423.008,0.0,0.0
1375278420,659423.008,0.0,0.0
1375278480,659423.008,0.0,0.0
1375278540,659423.008,0.0,0.0
1375278600,659423.008,0.0,0.0
1375278660,659423.008,0.0,0.0
1375278720,659423.008,0.0,0.0
1375278780,659423.008,0.0,0.0
1375278840,659423.008,0.0,0.0
1375278900,659423.008,0.0,0.0
1375278960,659423.008,0.0,0.0
1375279020,659423.008,0.0,0.0
1375279080,659423.008,0.0,0.0
1375279140,659423.008,0.0,0.0
1375279200,659423.008,0.0,0.0
1375279260,659423.008,0.0,0.0
1375279320,659423.008,0.0,0.0
1375279380,659423.008,0.0,0.0
1375279440,659423.008,0.0,0.0
1375279500,659423.008,0.0,0.0
1375279560,659423.008,0.0,0.0
1375279620,659423.008,0.0,0.0
1375279680,659423.008,0.0,0.0
1375279740,659423.008,0.0,0.0
1375279800,659423.008,0.0,0.0
1375279860,659423.008,0.0,0.0
1375279920,659423.008,0.0,0.0
1375279980,659423.008,0.0,0.0
1375280040,659423.008,0.0,0.0
1375280100,659423.008,0.0,0.0
1375280160,659423.008,0.0,0.0
1375280220,659423.008,0.0,0.0
1375280280,659423.008,0.0,0.0
1375280340,659423.008,0.0,0.0
1375280400,659423.008,0.0,0.0
1375280460,659423.008,0.0,0.0
1375280520,659423.008,0.0,0.0
1375280580,659423.008,0.0,0.0
1375280640,659423.008,0.0,0.0
1375280700,659423.008,0.0,0.0
1375280760,659423.008,0.0,0.0
1375280820,659423.008,0.0,0.0
1375280880,659423.008,0.0,0.0
1375280940,659423.008,0.0,0.0
1375281000,659423.008,0.0,0.0
1375281060,659423.008,0.0,0.0
1375281120,659423.008,0.0,0.0
1375281180,659423.008,0.0,0.0
1375281240,659423.008,0.0,0.0
1375281300,659423.008,0.0,0.0
1375281360,659423.008,0.0,0.0
1375281420,659423.008,0.0,0.0
1375281480,659423.008,0.0,0.0
1375281540,659423.008,0.0,0.0
1375281600,659423.008,0.0,0.0
