unix_ts,counter,avg_rate,inst_rate
1387263060,509490.5,0.0,0.0
1387263120,509490.5,0.0,0.0
1387263180,509490.5,0.0,0.0
1387263240,509490.5,0.0,0.0
1387263300,509490.5,0.0,0.0
1387263360,509490.5,0.0,0.0
1387263420,509490.5,0.0,0.0
1387263480,509490.5,0.0,0.0
1387263540,509490.5,0.0,0.0
1387263600,509490.5,0.0,0.0
1387263660,509490.5,0.0,0.0
1387263720,509490.5,0.0,0.0
1387263780,509490.5,0.0,0.0
1387263840,509490.5,0.0,0.0
1387263900,509490.5,0.0,0.0
1387263960,509490.5,0.0,0.0
1387264020,509490.5,0.0,0.0
1387264080,509490.5,0.0,0.0
1387264140,509490.5,0.0,0.0
1387264200,509490.5,0.0,0.0
1387264260,509490.5,0.0,0.0
1387264320,509490.5,0.0,0.0
1387264380,509490.5,0.0,0.0
1387264440,509490.5,0.0,0.0
1387264500,509491.0,0.5,0.0
1387264560,509496.5,5.5,12.0
1387264620,509500.5,4.0,2.222
1387264680,509501.0,0.5,0.0
1387264740,509501.0,0.0,0.0
1387264800,509501.0,0.0,0.0
1387264860,509501.0,0.0,0.0
1387264920,509501.0,0.0,0.0
1387264980,509501.0,0.0,0.0
1387265040,509501.0,0.0,0.0
1387265100,509501.0,0.0,0.0
1387265160,509504.5,3.5,6.667
1387265220,509504.5,0.0,0.0
1387265280,509504.5,0.0,0.0
1387265340,509504.5,0.0,0.0
1387265400,509504.5,0.0,0.0
1387265460,509504.5,0.0,0.0
1387265520,509504.5,0.0,0.0
1387265580,509504.5,0.0,0.0
1387265640,509504.5,0.0,0.0
1387265700,509504.5,0.0,0.0
1387265760,509504.5,0.0,0.0
1387265820,509504.5,0.0,0.0
1387265880,509504.5,0.0,0.0
1387265940,509504.5,0.0,0.0
1387266000,509504.5,0.0,0.0
1387266060,509504.5,0.0,0.0
1387266120,509504.5,0.0,0.0
1387266180,509504.5,0.0,0.0
1387266240,509504.5,0.0,0.0
1387266300,509504.5,0.0,0.0
1387266360,509504.5,0.0,0.0
1387266420,509504.5,0.0,0.0
1387266480,509504.5,0.0,0.0
1387266540,509504.5,0.0,0.0
1387266600,509504.5,0.0,0.0
1387266660,509504.5,0.0,0.0
1387266720,509504.5,0.0,0.0
1387266780,509504.5,0.0,0.0
1387266840,509504.5,0.0,0.0
1387266900,509504.5,0.0,0.0
1387266960,509504.5,0.0,0.0
1387267020,509504.5,0.0,0.0
1387267080,509504.5,0.0,0.0
1387267140,509505.5,1.0,0.0
1387267200,509507.5,2.0,6.0
1387267260,509507.5,0.0,0.0
1387267320,509507.5,0.0,0.0
1387267380,509507.5,0.0,0.0
1387267440,509507.5,0.0,0.0
1387267500,509507.5,0.0,0.0
1387267560,509507.5,0.0,0.0
1387267620,509507.5,0.0,0.0
1387267680,509507.5,0.0,0.0
1387267740,509507.5,0.0,0.0
1387267800,509507.5,0.0,0.0
1387267860,509507.5,0.0,0.0
1387267920,509507.5,0.0,0.0
1387267980,509507.5,0.0,0.0
1387268040,509507.5,0.0,0.0
1387268100,509507.5,0.0,0.0
1387268160,509507.5,0.0,0.0
1387268220,509507.5,0.0,0.0
1387268280,509507.5,0.0,0.0
1387268340,509507.5,0.0,0.0
1387268400,509507.5,0.0,0.0
1387268460,509507.5,0.0,0.0
1387268520,509507.5,0.0,0.0
1387268580,509507.5,0.0,0.0
1387268640,509507.5,0.0,0.0
1387268700,509507.5,0.0,0.0
1387268760,509507.5,0.0,0.0
1387268820,509507.5,0.0,0.0
